index,step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
8217,7,PAYMENT,5277.76,20940.0,15662.24,0.0,0.0,0
8218,7,PAYMENT,3666.25,33604.0,29937.75,0.0,0.0,0
8219,7,PAYMENT,1007.43,29937.75,28930.31,0.0,0.0,0
8220,7,PAYMENT,6919.03,12705.0,5785.97,0.0,0.0,0
8221,7,CASH_IN,237220.07,24510.0,261730.07,9222.92,0.0,0
8222,7,PAYMENT,382.59,6744.0,6361.41,0.0,0.0,0
8223,7,PAYMENT,594.83,74923.0,74328.17,0.0,0.0,0
8224,7,PAYMENT,2304.65,337.0,0.0,0.0,0.0,0
8225,7,PAYMENT,3200.09,130298.0,127097.91,0.0,0.0,0
8226,7,TRANSFER,1486199.17,127097.91,0.0,13446188.67,14932387.84,0
8227,7,PAYMENT,12700.77,10859.0,0.0,0.0,0.0,0
8228,7,PAYMENT,9518.45,34438.0,24919.55,0.0,0.0,0
8229,7,PAYMENT,7590.33,24919.55,17329.22,0.0,0.0,0
8230,7,PAYMENT,1106.78,17329.22,16222.44,0.0,0.0,0
8231,7,PAYMENT,2395.01,16222.44,13827.43,0.0,0.0,0
8232,7,PAYMENT,34873.6,13827.43,0.0,0.0,0.0,0
8233,7,PAYMENT,5803.86,0.0,0.0,0.0,0.0,0
8234,7,PAYMENT,44835.22,0.0,0.0,0.0,0.0,0
8235,7,PAYMENT,13854.48,0.0,0.0,0.0,0.0,0
8236,7,PAYMENT,16782.56,0.0,0.0,0.0,0.0,0
8237,7,PAYMENT,27007.74,0.0,0.0,0.0,0.0,0
8238,7,PAYMENT,4274.53,0.0,0.0,0.0,0.0,0
8239,7,PAYMENT,16525.68,0.0,0.0,0.0,0.0,0
8240,7,PAYMENT,14815.88,0.0,0.0,0.0,0.0,0
8241,7,PAYMENT,10669.29,0.0,0.0,0.0,0.0,0
8242,7,PAYMENT,973.96,0.0,0.0,0.0,0.0,0
8243,7,PAYMENT,12157.95,0.0,0.0,0.0,0.0,0
8244,7,PAYMENT,14914.14,0.0,0.0,0.0,0.0,0
8245,7,PAYMENT,3209.51,0.0,0.0,0.0,0.0,0
8246,7,PAYMENT,1283.84,0.0,0.0,0.0,0.0,0
8247,7,PAYMENT,3421.25,0.0,0.0,0.0,0.0,0
8248,7,PAYMENT,4063.65,0.0,0.0,0.0,0.0,0
8249,7,PAYMENT,809.43,0.0,0.0,0.0,0.0,0
8250,7,PAYMENT,323.16,0.0,0.0,0.0,0.0,0
8251,7,PAYMENT,5728.21,0.0,0.0,0.0,0.0,0
8252,7,PAYMENT,3333.34,8412.0,5078.66,0.0,0.0,0
8253,7,PAYMENT,127.87,5078.66,4950.79,0.0,0.0,0
8254,7,CASH_OUT,131687.79,47443.0,0.0,12469.0,0.0,0
8255,7,PAYMENT,14182.4,52038.0,37855.6,0.0,0.0,0
8256,7,PAYMENT,5997.84,37855.6,31857.75,0.0,0.0,0
8257,7,PAYMENT,2619.73,65248.0,62628.27,0.0,0.0,0
8258,7,PAYMENT,12024.66,2585.0,0.0,0.0,0.0,0
8259,7,PAYMENT,10715.15,133.0,0.0,0.0,0.0,0
8260,7,PAYMENT,1856.11,24410.0,22553.89,0.0,0.0,0
8261,7,PAYMENT,1303.15,10604.0,9300.85,0.0,0.0,0
8262,7,CASH_OUT,84694.13,9300.85,0.0,303528.68,355690.69,0
8263,7,CASH_OUT,127520.73,0.0,0.0,179184.52,31831.51,0
8264,7,CASH_OUT,77895.39,0.0,0.0,116829.0,573514.06,0
8265,7,CASH_OUT,1388.54,0.0,0.0,65372.93,66761.47,0
8266,7,CASH_OUT,265088.15,0.0,0.0,298425.79,1120608.72,0
8267,7,CASH_OUT,7538.7,0.0,0.0,5669878.74,5677417.44,0
8268,7,CASH_OUT,55861.27,0.0,0.0,85844.0,60584.47,0
8269,7,CASH_OUT,63166.8,0.0,0.0,252329.84,1193550.39,0
8270,7,PAYMENT,9586.99,9048.0,0.0,0.0,0.0,0
8271,7,PAYMENT,13684.75,10795.0,0.0,0.0,0.0,0
8272,7,PAYMENT,6291.93,79995.0,73703.07,0.0,0.0,0
8273,7,PAYMENT,10704.2,9859.0,0.0,0.0,0.0,0
8274,7,PAYMENT,5656.37,16440.0,10783.63,0.0,0.0,0
8275,7,PAYMENT,450.21,1195.0,744.79,0.0,0.0,0
8276,7,CASH_OUT,343435.88,744.79,0.0,351181.52,1674676.75,0
8277,7,CASH_IN,193433.79,17050.0,210483.79,135960.54,0.0,0
8278,7,PAYMENT,4931.8,72439.0,67507.2,0.0,0.0,0
2,1,TRANSFER,181.0,181.0,0.0,0.0,0.0,1
3,1,CASH_OUT,181.0,181.0,0.0,21182.0,0.0,1
251,1,TRANSFER,2806.0,2806.0,0.0,0.0,0.0,1
252,1,CASH_OUT,2806.0,2806.0,0.0,26202.0,0.0,1
680,1,TRANSFER,20128.0,20128.0,0.0,0.0,0.0,1
681,1,CASH_OUT,20128.0,20128.0,0.0,6268.0,12145.85,1
724,1,CASH_OUT,416001.33,0.0,0.0,102.0,9291619.62,1
969,1,TRANSFER,1277212.77,1277212.77,0.0,0.0,0.0,1
970,1,CASH_OUT,1277212.77,1277212.77,0.0,0.0,2444985.19,1
1115,1,TRANSFER,35063.63,35063.63,0.0,0.0,0.0,1
1116,1,CASH_OUT,35063.63,35063.63,0.0,31140.0,7550.03,1
1869,1,TRANSFER,25071.46,25071.46,0.0,0.0,0.0,1
1870,1,CASH_OUT,25071.46,25071.46,0.0,9083.76,34155.22,1
1911,1,CASH_OUT,132842.64,4499.08,0.0,0.0,132842.64,1
2301,1,TRANSFER,235238.66,235238.66,0.0,0.0,0.0,1
2302,1,CASH_OUT,235238.66,235238.66,0.0,0.0,235238.66,1
3059,2,TRANSFER,1096187.24,1096187.24,0.0,0.0,0.0,1
3060,2,CASH_OUT,1096187.24,1096187.24,0.0,0.0,1096187.24,1
3162,2,TRANSFER,963532.14,963532.14,0.0,0.0,0.0,1
3163,2,CASH_OUT,963532.14,963532.14,0.0,132382.57,1095914.71,1
3271,2,TRANSFER,14949.84,14949.84,0.0,0.0,0.0,1
3272,2,CASH_OUT,14949.84,14949.84,0.0,18161.79,33111.63,1
3683,2,TRANSFER,18627.02,18627.02,0.0,0.0,0.0,1
3684,2,CASH_OUT,18627.02,18627.02,0.0,147251.58,165878.6,1
4103,3,TRANSFER,10539.37,10539.37,0.0,0.0,0.0,1
4104,3,CASH_OUT,10539.37,10539.37,0.0,0.0,10539.37,1
4260,3,TRANSFER,22877.0,22877.0,0.0,0.0,0.0,1
4261,3,CASH_OUT,22877.0,22877.0,0.0,0.0,22877.0,1
4440,4,TRANSFER,10000000.0,12930418.44,2930418.44,0.0,0.0,1
4441,4,CASH_OUT,10000000.0,10000000.0,0.0,0.0,9941904.21,1
4442,4,TRANSFER,2930418.44,2930418.44,0.0,0.0,0.0,1
4443,4,CASH_OUT,2930418.44,2930418.44,0.0,3616012.1,6963508.84,1
4667,4,TRANSFER,169941.73,169941.73,0.0,0.0,0.0,1
4668,4,CASH_OUT,169941.73,169941.73,0.0,0.0,169941.73,1
4693,4,TRANSFER,13707.11,13707.11,0.0,0.0,0.0,1
4694,4,CASH_OUT,13707.11,13707.11,0.0,0.0,13707.11,1
4775,4,TRANSFER,86070.17,86070.17,0.0,0.0,0.0,1
4776,4,CASH_OUT,86070.17,86070.17,0.0,0.0,86070.17,1
4857,5,TRANSFER,120074.73,120074.73,0.0,0.0,0.0,1
4858,5,CASH_OUT,120074.73,120074.73,0.0,0.0,120074.73,1
5123,5,TRANSFER,60726.57,60726.57,0.0,0.0,0.0,1
5124,5,CASH_OUT,60726.57,60726.57,0.0,13010502.78,13071229.35,1
5466,5,TRANSFER,10119.47,10119.47,0.0,0.0,0.0,1
5467,5,CASH_OUT,10119.47,10119.47,0.0,0.0,10119.47,1
5558,6,TRANSFER,33332.86,33332.86,0.0,0.0,0.0,1
5559,6,CASH_OUT,33332.86,33332.86,0.0,31002.0,0.0,1
5746,6,TRANSFER,25975.86,25975.86,0.0,0.0,0.0,1
5747,6,CASH_OUT,25975.86,25975.86,0.0,98152.0,28041.27,1
5852,6,TRANSFER,26768.5,26768.5,0.0,0.0,0.0,1
5853,6,CASH_OUT,26768.5,26768.5,0.0,101976.0,128744.5,1
5994,6,TRANSFER,30521.02,30521.02,0.0,0.0,0.0,1
5995,6,CASH_OUT,30521.02,30521.02,0.0,0.0,30521.02,1
6583,6,TRANSFER,216422.0,216422.0,0.0,0.0,0.0,1
6584,6,CASH_OUT,216422.0,216422.0,0.0,10097.0,48630.5,1
6702,6,TRANSFER,17320.91,17320.91,0.0,0.0,0.0,1
6703,6,CASH_OUT,17320.91,17320.91,0.0,6244.44,0.0,1
6706,6,TRANSFER,17246.0,17246.0,0.0,0.0,101717.84,1
6707,6,CASH_OUT,17246.0,17246.0,0.0,0.0,17246.0,1
6897,6,TRANSFER,10565.0,10565.0,0.0,0.0,0.0,1
6898,6,CASH_OUT,10565.0,10565.0,0.0,36275.0,24380.72,1
7002,6,TRANSFER,10224.0,10224.0,0.0,0.0,0.0,1
7003,6,CASH_OUT,10224.0,10224.0,0.0,0.0,10224.0,1
7029,6,TRANSFER,85354.69,85354.69,0.0,0.0,0.0,1
7030,6,CASH_OUT,85354.69,85354.69,0.0,11170.0,10612.55,1
7154,6,TRANSFER,13704.0,13704.0,0.0,0.0,1658746.09,1
7155,6,CASH_OUT,13704.0,13704.0,0.0,3382.84,143675.35,1
9284,7,TRANSFER,262434.54,262434.54,0.0,0.0,0.0,1
9285,7,CASH_OUT,262434.54,262434.54,0.0,19525.79,438233.86,1
10218,7,TRANSFER,21729.0,21729.0,0.0,0.0,0.0,1
10219,7,CASH_OUT,21729.0,21729.0,0.0,27335.0,0.0,1
10395,7,TRANSFER,5460002.91,5460002.91,0.0,0.0,0.0,1
10396,7,CASH_OUT,5460002.91,5460002.91,0.0,0.0,9281535.44,1
12179,7,TRANSFER,164.0,164.0,0.0,0.0,0.0,1
12180,7,CASH_OUT,164.0,164.0,0.0,4068.0,0.0,1
12214,7,TRANSFER,21571.0,21571.0,0.0,0.0,0.0,1
12215,7,CASH_OUT,21571.0,21571.0,0.0,30797.41,71140.3,1
12467,7,TRANSFER,441445.58,441445.58,0.0,0.0,0.0,1
12468,7,CASH_OUT,441445.58,441445.58,0.0,98993.5,0.0,1
14861,8,CASH_OUT,181728.11,0.0,0.0,11397.0,184477.77,1
18771,8,TRANSFER,222.0,222.0,0.0,0.0,267095.19,1
18772,8,CASH_OUT,222.0,222.0,0.0,24708.0,171647.35,1
24966,8,TRANSFER,1996.17,1996.17,0.0,0.0,0.0,1
24967,8,CASH_OUT,1996.17,1996.17,0.0,2559.74,4555.92,1
25875,8,TRANSFER,1078013.76,0.0,0.0,0.0,970749.68,1
33472,8,TRANSFER,89631.24,89631.24,0.0,0.0,0.0,1
33473,8,CASH_OUT,89631.24,89631.24,0.0,21175.0,0.0,1
33913,8,TRANSFER,29707.86,29707.86,0.0,0.0,0.0,1
33914,8,CASH_OUT,29707.86,29707.86,0.0,10935.0,0.0,1
34168,8,TRANSFER,43092.0,43092.0,0.0,0.0,0.0,1
34169,8,CASH_OUT,43092.0,43092.0,0.0,660641.74,1158662.9,1
36026,9,TRANSFER,556218.01,556218.01,0.0,0.0,0.0,1
36027,9,CASH_OUT,556218.01,556218.01,0.0,0.0,582265.81,1
36691,9,TRANSFER,11308.0,11308.0,0.0,0.0,0.0,1
36692,9,CASH_OUT,11308.0,11308.0,0.0,0.0,302550.56,1
47144,9,TRANSFER,350705.74,350705.74,0.0,0.0,1184633.07,1
47145,9,CASH_OUT,350705.74,350705.74,0.0,894760.68,1794033.65,1
49825,9,TRANSFER,2539898.07,2539898.07,0.0,0.0,261290.69,1
49826,9,CASH_OUT,2539898.07,2539898.07,0.0,968.0,1842864.22,1
49885,9,TRANSFER,361559.69,361559.69,0.0,0.0,141302.12,1
49886,9,CASH_OUT,361559.69,361559.69,0.0,504667.31,189441.24,1
56477,9,TRANSFER,1154353.99,1154353.99,0.0,0.0,10872.9,1
56478,9,CASH_OUT,1154353.99,1154353.99,0.0,162222.0,1965587.6,1
58307,9,TRANSFER,21922.0,21922.0,0.0,0.0,0.0,1
58308,9,CASH_OUT,21922.0,21922.0,0.0,1929861.61,2046918.8,1
60853,9,TRANSFER,994453.2,1437370.87,442917.67,194812.76,665743.67,1
69201,9,TRANSFER,1055.0,1055.0,0.0,0.0,0.0,1
69202,9,CASH_OUT,1055.0,1055.0,0.0,75179.0,0.0,1
72510,9,TRANSFER,244068.01,244068.01,0.0,0.0,0.0,1
72511,9,CASH_OUT,244068.01,244068.01,0.0,0.0,338538.16,1
72930,10,TRANSFER,59835.0,59835.0,0.0,0.0,0.0,1
72931,10,CASH_OUT,59835.0,59835.0,0.0,255480.76,315315.76,1
77745,10,CASH_OUT,277970.88,0.0,0.0,0.0,277970.88,1
90070,10,TRANSFER,93810.76,93810.76,0.0,0.0,0.0,1
90071,10,CASH_OUT,93810.76,93810.76,0.0,4096048.05,4189858.81,1
99371,10,TRANSFER,503405.88,503405.88,0.0,0.0,0.0,1
99372,10,CASH_OUT,503405.88,503405.88,0.0,29669.0,533074.88,1
102180,10,TRANSFER,2662734.59,2662734.59,0.0,0.0,0.0,1
102181,10,CASH_OUT,2662734.59,2662734.59,0.0,14165.62,2930405.33,1
102607,10,TRANSFER,9217.19,9217.19,0.0,0.0,96795.6,1
102608,10,CASH_OUT,9217.19,9217.19,0.0,0.0,9217.19,1
136419,11,TRANSFER,2100.0,2100.0,0.0,0.0,0.0,1
136420,11,CASH_OUT,2100.0,2100.0,0.0,112512.48,114612.48,1
138559,11,TRANSFER,1933920.8,0.0,0.0,1283762.85,3217683.65,1
141634,11,TRANSFER,313418.28,313418.28,0.0,0.0,97980.88,1
141635,11,CASH_OUT,313418.28,313418.28,0.0,688164.64,1029922.17,1
142087,11,TRANSFER,12461.0,12461.0,0.0,0.0,0.0,1
142088,11,CASH_OUT,12461.0,12461.0,0.0,27964.11,40425.11,1
146627,12,TRANSFER,19472.0,19472.0,0.0,0.0,0.0,1
146628,12,CASH_OUT,19472.0,19472.0,0.0,0.0,19472.0,1
151657,12,TRANSFER,3964129.99,3964129.99,0.0,0.0,0.0,1
151658,12,CASH_OUT,3964129.99,3964129.99,0.0,1912955.54,5811064.07,1
151924,12,TRANSFER,1041647.06,1041647.06,0.0,0.0,0.0,1
151925,12,CASH_OUT,1041647.06,1041647.06,0.0,52730.33,1094377.39,1
167556,12,TRANSFER,2066467.64,2066467.64,0.0,0.0,81209.81,1
167557,12,CASH_OUT,2066467.64,2066467.64,0.0,194510.24,3098566.67,1
169998,12,CASH_OUT,149668.66,0.0,0.0,44170.11,193838.76,1
174584,12,TRANSFER,2007.0,2007.0,0.0,0.0,0.0,1
174585,12,CASH_OUT,2007.0,2007.0,0.0,129917.8,250910.76,1
178668,12,CASH_OUT,222048.71,0.0,0.0,2979.0,225027.71,1
181900,12,TRANSFER,8677.0,8677.0,0.0,0.0,0.0,1
181901,12,CASH_OUT,8677.0,8677.0,0.0,225127.62,233804.62,1
182861,13,TRANSFER,408.0,408.0,0.0,0.0,226013.18,1
182862,13,CASH_OUT,408.0,408.0,0.0,898297.85,1075854.14,1
193765,13,TRANSFER,48375.02,48375.02,0.0,0.0,0.0,1
193766,13,CASH_OUT,48375.02,48375.02,0.0,374803.26,658520.33,1
196775,13,TRANSFER,4022667.54,4022667.54,0.0,0.0,0.0,1
196776,13,CASH_OUT,4022667.54,4022667.54,0.0,80136.56,4057191.21,1
200845,13,CASH_OUT,454859.39,0.0,0.0,0.0,454859.39,1
202361,13,TRANSFER,1161495.82,1161495.82,0.0,0.0,0.0,1
202362,13,CASH_OUT,1161495.82,1161495.82,0.0,319036.02,1565123.81,1
204215,13,TRANSFER,2686564.04,2686564.04,0.0,0.0,0.0,1
204216,13,CASH_OUT,2686564.04,2686564.04,0.0,438199.37,3124763.41,1
217320,13,TRANSFER,6188514.81,6188514.81,0.0,0.0,0.0,1
217321,13,CASH_OUT,6188514.81,6188514.81,0.0,381607.21,6424681.56,1
217978,13,TRANSFER,123194.95,79466.45,0.0,535933.16,263908.84,1
222997,14,TRANSFER,2093951.47,2093951.47,0.0,0.0,0.0,1
222998,14,CASH_OUT,2093951.47,2093951.47,0.0,0.0,2093951.47,1
241947,14,TRANSFER,143032.0,143032.0,0.0,0.0,0.0,1
241948,14,CASH_OUT,143032.0,143032.0,0.0,814654.61,1020323.73,1
242982,14,TRANSFER,2927005.15,2927005.15,0.0,0.0,0.0,1
242983,14,CASH_OUT,2927005.15,2927005.15,0.0,0.0,2994420.07,1
248771,14,TRANSFER,1832319.42,1832319.42,0.0,0.0,0.0,1
248772,14,CASH_OUT,1832319.42,1832319.42,0.0,43962.42,2440139.69,1
255701,14,TRANSFER,1561891.66,1561891.66,0.0,0.0,0.0,1
255702,14,CASH_OUT,1561891.66,1561891.66,0.0,3471928.95,6443177.56,1
259844,14,TRANSFER,65488.05,65488.05,0.0,0.0,0.0,1
259845,14,CASH_OUT,65488.05,65488.05,0.0,0.0,65488.05,1
271116,15,TRANSFER,696763.08,696763.08,0.0,0.0,69861.26,1
271117,15,CASH_OUT,696763.08,696763.08,0.0,366114.58,1347073.81,1
277265,15,TRANSFER,119.0,119.0,0.0,0.0,0.0,1
277266,15,CASH_OUT,119.0,119.0,0.0,4844060.13,4844179.13,1
277990,15,TRANSFER,128473.62,128473.62,0.0,0.0,0.0,1
277991,15,CASH_OUT,128473.62,128473.62,0.0,0.0,128473.62,1
285019,15,TRANSFER,248056.41,248056.41,0.0,0.0,0.0,1
285020,15,CASH_OUT,248056.41,248056.41,0.0,0.0,201427.47,1
286185,15,TRANSFER,164500.81,164500.81,0.0,0.0,0.0,1
286186,15,CASH_OUT,164500.81,164500.81,0.0,685636.21,850137.02,1
288376,15,TRANSFER,212089.74,212089.74,0.0,0.0,0.0,1
288377,15,CASH_OUT,212089.74,212089.74,0.0,257758.48,469848.23,1
291459,15,CASH_OUT,95428.32,0.0,0.0,0.0,95428.32,1
296686,15,CASH_OUT,39713.28,0.0,0.0,1274866.51,1314579.79,1
301801,15,TRANSFER,170.0,170.0,0.0,0.0,0.0,1
301802,15,CASH_OUT,170.0,170.0,0.0,413421.36,345764.15,1
302331,15,TRANSFER,747282.4,747282.4,0.0,0.0,0.0,1
302332,15,CASH_OUT,747282.4,747282.4,0.0,5340917.82,6088200.22,1
303659,15,TRANSFER,59385.67,59385.67,0.0,0.0,0.0,1
303660,15,CASH_OUT,59385.67,59385.67,0.0,74371.0,133756.67,1
318373,16,TRANSFER,2198224.71,2198224.71,0.0,0.0,0.0,1
318374,16,CASH_OUT,2198224.71,2198224.71,0.0,0.0,2198224.71,1
327761,16,TRANSFER,828720.89,828720.89,0.0,0.0,0.0,1
327762,16,CASH_OUT,828720.89,828720.89,0.0,9142622.59,10184336.54,1
338007,16,TRANSFER,2701905.3,2701905.3,0.0,0.0,0.0,1
338008,16,CASH_OUT,2701905.3,2701905.3,0.0,57418.0,2759323.3,1
343300,16,TRANSFER,31074.0,31074.0,0.0,0.0,0.0,1
343301,16,CASH_OUT,31074.0,31074.0,0.0,0.0,31074.0,1
347734,16,TRANSFER,121626.82,121626.82,0.0,0.0,0.0,1
347735,16,CASH_OUT,121626.82,121626.82,0.0,653744.34,775371.16,1
368258,17,TRANSFER,1639676.27,1639676.27,0.0,0.0,0.0,1
368259,17,CASH_OUT,1639676.27,1639676.27,0.0,448954.92,2198318.48,1
369526,17,TRANSFER,305627.0,305627.0,0.0,0.0,0.0,1
369527,17,CASH_OUT,305627.0,305627.0,0.0,7699847.16,8005474.16,1
376840,17,TRANSFER,195351.76,195351.76,0.0,0.0,0.0,1
376841,17,CASH_OUT,195351.76,195351.76,0.0,156408.25,265841.0,1
377151,17,CASH_OUT,42062.82,340830.43,298767.61,398931.35,678419.64,1
397546,18,TRANSFER,295664.18,295664.18,0.0,0.0,0.0,1
397547,18,CASH_OUT,295664.18,295664.18,0.0,10184336.54,10480000.72,1
404428,18,TRANSFER,307739.18,307739.18,0.0,0.0,0.0,1
404429,18,CASH_OUT,307739.18,307739.18,0.0,25326.0,838246.41,1
408955,18,CASH_OUT,314251.58,75956.47,0.0,7962205.25,8276456.84,1
410905,18,TRANSFER,1102133.9,1102133.9,0.0,0.0,746575.95,1
410906,18,CASH_OUT,1102133.9,1102133.9,0.0,306228.56,1408362.45,1
414521,18,TRANSFER,1144089.37,1144089.37,0.0,0.0,0.0,1
414522,18,CASH_OUT,1144089.37,1144089.37,0.0,2502877.26,3879210.29,1
421523,18,TRANSFER,1974352.3,1974352.3,0.0,0.0,0.0,1
421524,18,CASH_OUT,1974352.3,1974352.3,0.0,15531.71,1989884.01,1
421585,18,TRANSFER,11481.0,11481.0,0.0,0.0,263492.28,1
421586,18,CASH_OUT,11481.0,11481.0,0.0,761417.61,1765080.5,1
424928,18,CASH_OUT,508782.2,0.0,0.0,1082007.65,1590789.85,1
437291,18,TRANSFER,9131.0,9131.0,0.0,0.0,0.0,1
437292,18,CASH_OUT,9131.0,9131.0,0.0,133084.02,142215.02,1
464597,19,TRANSFER,143660.11,143660.11,0.0,0.0,0.0,1
464598,19,CASH_OUT,143660.11,143660.11,0.0,0.0,143660.11,1
474966,19,TRANSFER,3477438.49,3477438.49,0.0,0.0,0.0,1
474967,19,CASH_OUT,3477438.49,3477438.49,0.0,0.0,3477438.49,1
479636,19,CASH_OUT,122101.57,0.0,0.0,0.0,639940.2,1
480463,19,TRANSFER,161939.36,161939.36,0.0,0.0,0.0,1
480464,19,CASH_OUT,161939.36,161939.36,0.0,628935.02,851972.34,1
481250,19,TRANSFER,10000000.0,11861008.32,1861008.32,0.0,0.0,1
481251,19,CASH_OUT,10000000.0,10000000.0,0.0,504326.62,10342417.9,1
481252,19,TRANSFER,1861008.32,1861008.32,0.0,0.0,0.0,1
481253,19,CASH_OUT,1861008.32,1861008.32,0.0,0.0,1789942.62,1
499609,20,TRANSFER,16614.82,16614.82,0.0,0.0,0.0,1
499610,20,CASH_OUT,16614.82,16614.82,0.0,904409.29,921024.11,1
522655,20,TRANSFER,448025.06,448025.06,0.0,0.0,0.0,1
522656,20,CASH_OUT,448025.06,448025.06,0.0,71679.93,519704.99,1
537962,21,TRANSFER,785323.0,785323.0,0.0,0.0,0.0,1
537963,21,CASH_OUT,785323.0,785323.0,0.0,803839.25,1720783.92,1
538753,21,TRANSFER,158299.34,158299.34,0.0,0.0,0.0,1
538754,21,CASH_OUT,158299.34,158299.34,0.0,36152.54,271369.74,1
543928,21,CASH_OUT,23292.3,0.0,0.0,392364.62,415656.92,1
553050,22,TRANSFER,346704.55,346704.55,0.0,0.0,0.0,1
553051,22,CASH_OUT,346704.55,346704.55,0.0,513994.79,860699.34,1
554857,22,TRANSFER,461509.86,461509.86,0.0,0.0,0.0,1
554858,22,CASH_OUT,461509.86,461509.86,0.0,302583.81,764093.67,1
554875,22,TRANSFER,37100.29,37100.29,0.0,0.0,0.0,1
554876,22,CASH_OUT,37100.29,37100.29,0.0,433212.41,470312.7,1
555101,22,TRANSFER,235512.2,235512.2,0.0,0.0,0.0,1
555102,22,CASH_OUT,235512.2,235512.2,0.0,8490637.21,9272647.09,1
555789,22,TRANSFER,2068118.36,2068118.36,0.0,0.0,0.0,1
555790,22,CASH_OUT,2068118.36,2068118.36,0.0,3054285.45,5122403.81,1
556187,22,TRANSFER,74804.24,74804.24,0.0,0.0,0.0,1
556188,22,CASH_OUT,74804.24,74804.24,0.0,0.0,74804.24,1
556508,22,TRANSFER,489767.32,489767.32,0.0,0.0,0.0,1
556509,22,CASH_OUT,489767.32,489767.32,0.0,0.0,489767.32,1
556521,22,TRANSFER,379878.0,379878.0,0.0,0.0,0.0,1
556522,22,CASH_OUT,379878.0,379878.0,0.0,1301414.19,1681292.19,1
559979,22,CASH_OUT,89571.46,4505.6,0.0,1929428.01,2018999.47,1
562125,22,TRANSFER,1258956.71,1258956.71,0.0,0.0,0.0,1
562126,22,CASH_OUT,1258956.71,1258956.71,0.0,4736010.72,5994967.43,1
562242,22,TRANSFER,77773.14,77773.14,0.0,0.0,0.0,1
562243,22,CASH_OUT,77773.14,77773.14,0.0,1853403.61,1931176.75,1
562862,22,TRANSFER,239646.72,239646.72,0.0,0.0,0.0,1
562863,22,CASH_OUT,239646.72,239646.72,0.0,2208970.26,2448616.98,1
566149,23,TRANSFER,146127.1,146127.1,0.0,0.0,0.0,1
566150,23,CASH_OUT,146127.1,146127.1,0.0,177874.39,324001.49,1
571496,24,TRANSFER,291305.98,291305.98,0.0,0.0,0.0,1
571497,24,CASH_OUT,291305.98,291305.98,0.0,954554.82,1247963.68,1
572194,24,TRANSFER,986876.27,986876.27,0.0,0.0,0.0,1
572195,24,CASH_OUT,986876.27,986876.27,0.0,57853.96,1044730.24,1
572854,24,TRANSFER,6844.73,6844.73,0.0,0.0,0.0,1
572855,24,CASH_OUT,6844.73,6844.73,0.0,264100.7,270945.42,1
574433,25,TRANSFER,8383.17,8383.17,0.0,0.0,0.0,1
574434,25,CASH_OUT,8383.17,8383.17,0.0,6577262.64,6585645.81,1
574482,25,TRANSFER,781953.11,781953.11,0.0,0.0,0.0,1
574483,25,CASH_OUT,781953.11,781953.11,0.0,0.0,781953.11,1
574713,25,TRANSFER,217231.0,217231.0,0.0,0.0,0.0,1
574714,25,CASH_OUT,217231.0,217231.0,0.0,7236671.1,7453902.1,1
574957,25,TRANSFER,44829.81,44829.81,0.0,0.0,0.0,1
574958,25,CASH_OUT,44829.81,44829.81,0.0,301552.31,346382.12,1
574960,25,TRANSFER,296333.54,296333.54,0.0,0.0,0.0,1
574961,25,CASH_OUT,296333.54,296333.54,0.0,3355664.68,3651998.22,1
574991,25,TRANSFER,18126.95,18126.95,0.0,0.0,0.0,1
574992,25,CASH_OUT,18126.95,18126.95,0.0,0.0,18126.95,1
575028,25,TRANSFER,249159.26,249159.26,0.0,0.0,0.0,1
575029,25,CASH_OUT,249159.26,249159.26,0.0,285997.41,535156.67,1
575511,25,TRANSFER,1698263.69,1698263.69,0.0,0.0,0.0,1
575512,25,CASH_OUT,1698263.69,1698263.69,0.0,0.0,1698263.69,1
575768,25,TRANSFER,802382.45,802382.45,0.0,0.0,0.0,1
575769,25,CASH_OUT,802382.45,802382.45,0.0,0.0,802382.45,1
575854,26,TRANSFER,37065.55,37065.55,0.0,0.0,0.0,1
575855,26,CASH_OUT,37065.55,37065.55,0.0,1396327.66,1433393.21,1
576000,26,TRANSFER,369186.87,369186.87,0.0,0.0,0.0,1
576001,26,CASH_OUT,369186.87,369186.87,0.0,36224.11,405410.97,1
576022,26,TRANSFER,78741.64,78741.64,0.0,0.0,0.0,1
576023,26,CASH_OUT,78741.64,78741.64,0.0,48628.52,127370.16,1
576027,26,TRANSFER,1646181.09,1646181.09,0.0,0.0,0.0,1
576028,26,CASH_OUT,1646181.09,1646181.09,0.0,220025.2,1866206.29,1
576160,26,TRANSFER,331829.94,331829.94,0.0,0.0,0.0,1
576161,26,CASH_OUT,331829.94,331829.94,0.0,792855.99,1124685.94,1
576166,26,TRANSFER,1027152.36,1027152.36,0.0,0.0,0.0,1
576167,26,CASH_OUT,1027152.36,1027152.36,0.0,519428.56,1546580.92,1
576300,27,TRANSFER,494244.61,494244.61,0.0,0.0,0.0,1
576301,27,CASH_OUT,494244.61,494244.61,0.0,653451.43,1147696.03,1
576319,27,TRANSFER,329937.88,329937.88,0.0,0.0,0.0,1
576320,27,CASH_OUT,329937.88,329937.88,0.0,349407.23,679345.1,1
576324,27,TRANSFER,496128.26,496128.26,0.0,0.0,0.0,1
576325,27,CASH_OUT,496128.26,496128.26,0.0,465770.07,961898.33,1
