step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
211,TRANSFER,1330802.24,1330802.24,0.0,0.0,0.0,1
211,CASH_OUT,1330802.24,1330802.24,0.0,151341.34,1515187.24,1
211,TRANSFER,73599.57,73599.57,0.0,0.0,0.0,1
211,CASH_OUT,73599.57,73599.57,0.0,0.0,73599.57,1
211,TRANSFER,1049232.11,1049232.11,0.0,0.0,0.0,1
211,CASH_OUT,1049232.11,1049232.11,0.0,3856846.36,4906078.47,1
211,TRANSFER,55920.39,55920.39,0.0,0.0,0.0,1
211,CASH_OUT,55920.39,55920.39,0.0,0.0,55920.39,1
212,TRANSFER,555574.92,555574.92,0.0,0.0,0.0,1
212,CASH_OUT,555574.92,555574.92,0.0,4271280.57,4826855.5,1
212,TRANSFER,927620.44,927620.44,0.0,0.0,0.0,1
212,CASH_OUT,927620.44,927620.44,0.0,0.0,927620.44,1
212,TRANSFER,94261.84,94261.84,0.0,0.0,0.0,1
212,CASH_OUT,94261.84,94261.84,0.0,112303.11,206564.95,1
212,TRANSFER,3640983.71,3640983.71,0.0,0.0,0.0,1
212,CASH_OUT,3640983.71,3640983.71,0.0,409527.87,4050511.58,1
212,TRANSFER,31593.95,31593.95,0.0,0.0,0.0,1
212,CASH_OUT,31593.95,31593.95,0.0,428186.97,459780.93,1
212,TRANSFER,10000000.0,34953893.08,24953893.08,0.0,0.0,1
212,CASH_OUT,10000000.0,10000000.0,0.0,766422.52,10656162.27,1
212,TRANSFER,10000000.0,24953893.08,14953893.08,0.0,0.0,1
212,CASH_OUT,10000000.0,10000000.0,0.0,0.0,10000000.0,1
212,TRANSFER,10000000.0,14953893.08,4953893.08,0.0,0.0,1
212,CASH_OUT,10000000.0,10000000.0,0.0,0.0,10000000.0,1
212,TRANSFER,4953893.08,4953893.08,4953893.08,0.0,0.0,1
212,CASH_OUT,0.0,0.0,0.0,0.0,0.0,1
212,TRANSFER,296699.39,296699.39,0.0,0.0,0.0,1
212,CASH_OUT,296699.39,296699.39,0.0,162636.95,459336.34,1
212,TRANSFER,1220.8,1220.8,0.0,0.0,0.0,1
212,CASH_OUT,1220.8,1220.8,0.0,338688.89,339909.69,1
212,TRANSFER,36035.11,36035.11,0.0,0.0,0.0,1
212,CASH_OUT,36035.11,36035.11,0.0,0.0,36035.11,1
212,TRANSFER,362988.52,362988.52,0.0,0.0,0.0,1
212,CASH_OUT,362988.52,362988.52,0.0,2158316.76,2521305.27,1
212,TRANSFER,1434440.31,1434440.31,0.0,0.0,0.0,1
212,CASH_OUT,1434440.31,1434440.31,0.0,0.0,1434440.31,1
212,TRANSFER,1947807.58,1947807.58,0.0,0.0,0.0,1
212,CASH_OUT,1947807.58,1947807.58,0.0,149.0,1947956.58,1
212,TRANSFER,5131896.17,5131896.17,0.0,0.0,0.0,1
212,CASH_OUT,5131896.17,5131896.17,0.0,302942.16,5434838.33,1
212,TRANSFER,165925.37,165925.37,0.0,0.0,0.0,1
212,CASH_OUT,165925.37,165925.37,0.0,3390123.05,3556048.41,1
212,TRANSFER,704328.29,704328.29,0.0,0.0,0.0,1
212,CASH_OUT,704328.29,704328.29,0.0,0.0,704328.29,1
212,TRANSFER,362631.05,362631.05,0.0,0.0,0.0,1
212,CASH_OUT,362631.05,362631.05,0.0,31491.56,394122.61,1
212,TRANSFER,3996798.71,3996798.71,0.0,0.0,0.0,1
212,CASH_OUT,3996798.71,3996798.71,0.0,4511245.41,8508044.12,1
213,TRANSFER,188658.45,188658.45,0.0,0.0,0.0,1
213,CASH_OUT,188658.45,188658.45,0.0,0.0,188658.45,1
213,TRANSFER,1650168.9,1650168.9,0.0,0.0,0.0,1
213,CASH_OUT,1650168.9,1650168.9,0.0,3023206.41,4673375.3,1
213,TRANSFER,1835523.44,1835523.44,0.0,0.0,0.0,1
213,CASH_OUT,1835523.44,1835523.44,0.0,50844.44,1886367.88,1
213,TRANSFER,1123639.01,1123639.01,0.0,0.0,0.0,1
213,CASH_OUT,1123639.01,1123639.01,0.0,0.0,1123639.01,1
214,TRANSFER,106434.23,106434.23,0.0,0.0,0.0,1
214,CASH_OUT,106434.23,106434.23,0.0,0.0,163775.04,1
214,TRANSFER,116419.58,116419.58,0.0,0.0,0.0,1
214,CASH_OUT,116419.58,116419.58,0.0,177874.9,294294.48,1
214,TRANSFER,39525.63,39525.63,0.0,0.0,0.0,1
214,CASH_OUT,39525.63,39525.63,0.0,61266.78,100792.41,1
214,TRANSFER,2485467.28,2485467.28,0.0,0.0,0.0,1
214,CASH_OUT,2485467.28,2485467.28,0.0,0.0,2485467.28,1
214,TRANSFER,2582313.07,2582313.07,0.0,0.0,0.0,1
214,CASH_OUT,2582313.07,2582313.07,0.0,1640.53,2583953.6,1
214,TRANSFER,1368391.5,1368391.5,0.0,0.0,0.0,1
214,CASH_OUT,1368391.5,1368391.5,0.0,258210.84,1626602.34,1
215,TRANSFER,319887.08,319887.08,0.0,0.0,0.0,1
215,CASH_OUT,319887.08,319887.08,0.0,1373212.48,1693099.57,1
215,TRANSFER,9453680.72,9453680.72,0.0,0.0,0.0,1
215,CASH_OUT,9453680.72,9453680.72,0.0,0.0,9453680.72,1
215,TRANSFER,1586479.66,1586479.66,0.0,0.0,0.0,1
215,CASH_OUT,1586479.66,1586479.66,0.0,7012.59,1593492.24,1
215,TRANSFER,45053.05,45053.05,0.0,0.0,0.0,1
215,CASH_OUT,45053.05,45053.05,0.0,202038.75,247091.8,1
215,TRANSFER,332151.67,332151.67,0.0,0.0,0.0,1
215,CASH_OUT,332151.67,332151.67,0.0,0.0,332151.67,1
216,TRANSFER,36300.25,36300.25,0.0,0.0,0.0,1
216,CASH_OUT,36300.25,36300.25,0.0,0.0,36300.25,1
216,TRANSFER,31358.72,31358.72,0.0,0.0,0.0,1
216,CASH_OUT,31358.72,31358.72,0.0,420767.03,452125.75,1
216,TRANSFER,1697655.62,1697655.62,0.0,0.0,0.0,1
216,CASH_OUT,1697655.62,1697655.62,0.0,0.0,1697655.62,1
217,TRANSFER,13266.93,13266.93,0.0,0.0,0.0,1
217,CASH_OUT,13266.93,13266.93,0.0,963180.13,976447.07,1
217,TRANSFER,81216.23,81216.23,0.0,0.0,0.0,1
217,CASH_OUT,81216.23,81216.23,0.0,917796.81,999013.04,1
217,TRANSFER,538312.05,538312.05,0.0,0.0,0.0,1
217,CASH_OUT,538312.05,538312.05,0.0,473640.86,1011952.91,1
217,TRANSFER,92057.19,92057.19,0.0,0.0,0.0,1
217,CASH_OUT,92057.19,92057.19,0.0,173314.92,265372.1,1
217,TRANSFER,3452538.75,3452538.75,0.0,0.0,0.0,1
217,CASH_OUT,3452538.75,3452538.75,0.0,2350433.08,5802971.83,1
217,TRANSFER,108783.2,108783.2,0.0,0.0,0.0,1
217,CASH_OUT,108783.2,108783.2,0.0,89597.75,198380.95,1
217,TRANSFER,972713.05,972713.05,0.0,0.0,0.0,1
217,CASH_OUT,972713.05,972713.05,0.0,0.0,972713.05,1
217,TRANSFER,1052668.73,1052668.73,0.0,0.0,0.0,1
217,CASH_OUT,1052668.73,1052668.73,0.0,789618.33,1842287.06,1
218,TRANSFER,7983958.34,7983958.34,0.0,0.0,0.0,1
218,CASH_OUT,7983958.34,7983958.34,0.0,792097.13,8776055.47,1
218,TRANSFER,61470.02,61470.02,0.0,0.0,0.0,1
218,CASH_OUT,61470.02,61470.02,0.0,4118329.74,4179799.77,1
218,TRANSFER,145379.14,145379.14,0.0,0.0,0.0,1
218,CASH_OUT,145379.14,145379.14,0.0,2214587.74,2359966.88,1
218,TRANSFER,1476248.65,1476248.65,0.0,0.0,0.0,1
218,CASH_OUT,1476248.65,1476248.65,0.0,212179.0,1688427.66,1
218,TRANSFER,494453.52,494453.52,0.0,0.0,0.0,1
218,CASH_OUT,494453.52,494453.52,0.0,249657.93,744111.45,1
218,TRANSFER,957432.32,957432.32,0.0,0.0,0.0,1
218,CASH_OUT,957432.32,957432.32,0.0,4634.35,962066.67,1
219,TRANSFER,555731.98,555731.98,0.0,0.0,0.0,1
219,CASH_OUT,555731.98,555731.98,0.0,78575.49,634307.48,1
219,TRANSFER,2312944.11,2312944.11,0.0,0.0,0.0,1
219,CASH_OUT,2312944.11,2312944.11,0.0,0.0,2312944.11,1
219,TRANSFER,1128131.99,1128131.99,0.0,0.0,0.0,1
219,CASH_OUT,1128131.99,1128131.99,0.0,164146.1,1292278.09,1
219,TRANSFER,248242.32,248242.32,0.0,0.0,0.0,1
219,CASH_OUT,248242.32,248242.32,0.0,8007.84,256250.16,1
219,TRANSFER,36371.77,36371.77,0.0,0.0,0.0,1
219,CASH_OUT,36371.77,36371.77,0.0,0.0,36371.77,1
220,TRANSFER,1179162.08,1179162.08,0.0,0.0,0.0,1
220,CASH_OUT,1179162.08,1179162.08,0.0,29723.31,1208885.39,1
220,TRANSFER,3379009.86,3379009.86,0.0,0.0,0.0,1
220,CASH_OUT,3379009.86,3379009.86,0.0,1760983.92,5139993.78,1
220,TRANSFER,285376.6,285376.6,0.0,0.0,0.0,1
220,CASH_OUT,285376.6,285376.6,0.0,2719914.68,3005291.27,1
221,TRANSFER,167060.63,167060.63,0.0,0.0,0.0,1
221,CASH_OUT,167060.63,167060.63,0.0,890774.84,1057835.47,1
221,TRANSFER,574588.22,574588.22,0.0,0.0,0.0,1
221,CASH_OUT,574588.22,574588.22,0.0,0.0,574588.22,1
221,TRANSFER,1123561.68,1123561.68,0.0,0.0,0.0,1
221,CASH_OUT,1123561.68,1123561.68,0.0,0.0,1123561.68,1
221,TRANSFER,93708.08,93708.08,0.0,0.0,0.0,1
221,CASH_OUT,93708.08,93708.08,0.0,1535887.5,1629595.57,1
221,TRANSFER,684174.46,684174.46,0.0,0.0,0.0,1
221,CASH_OUT,684174.46,684174.46,0.0,455610.6,1139785.06,1
222,TRANSFER,35759.12,35759.12,0.0,0.0,0.0,1
222,CASH_OUT,35759.12,35759.12,0.0,528553.38,564312.49,1
222,TRANSFER,211628.75,211628.75,0.0,0.0,0.0,1
222,CASH_OUT,211628.75,211628.75,0.0,23970.72,235599.46,1
222,TRANSFER,1338487.47,1338487.47,0.0,0.0,0.0,1
222,CASH_OUT,1338487.47,1338487.47,0.0,0.0,1338487.47,1
222,TRANSFER,1388774.78,1388774.78,0.0,0.0,0.0,1
222,CASH_OUT,1388774.78,1388774.78,0.0,411942.91,1800717.69,1
223,TRANSFER,334890.91,334890.91,0.0,0.0,0.0,1
223,CASH_OUT,334890.91,334890.91,0.0,293880.5,628771.41,1
223,TRANSFER,2308798.26,2308798.26,0.0,0.0,0.0,1
223,CASH_OUT,2308798.26,2308798.26,0.0,771002.6,3079800.87,1
223,TRANSFER,468446.77,468446.77,0.0,0.0,0.0,1
223,CASH_OUT,468446.77,468446.77,0.0,0.0,468446.77,1
223,TRANSFER,181588.3,181588.3,0.0,0.0,0.0,1
223,CASH_OUT,181588.3,181588.3,0.0,1983821.13,2165409.43,1
224,TRANSFER,99316.36,99316.36,0.0,0.0,0.0,1
224,CASH_OUT,99316.36,99316.36,0.0,1229393.59,1328709.95,1
224,TRANSFER,8111.09,8111.09,0.0,0.0,0.0,1
224,CASH_OUT,8111.09,8111.09,0.0,0.0,8111.09,1
224,TRANSFER,8752000.36,8752000.36,0.0,0.0,0.0,1
224,CASH_OUT,8752000.36,8752000.36,0.0,2914790.85,11666791.2,1
224,TRANSFER,107351.33,107351.33,0.0,0.0,0.0,1
224,CASH_OUT,107351.33,107351.33,0.0,3976355.4,4083706.73,1
224,TRANSFER,1150717.15,1150717.15,0.0,0.0,0.0,1
224,CASH_OUT,1150717.15,1150717.15,0.0,39045.89,1189763.04,1
225,TRANSFER,10276.87,10276.87,0.0,0.0,0.0,1
225,CASH_OUT,10276.87,10276.87,0.0,950042.35,960319.22,1
225,TRANSFER,235075.62,235075.62,0.0,0.0,0.0,1
225,CASH_OUT,235075.62,235075.62,0.0,436894.35,310170.72,1
225,TRANSFER,84703.87,84703.87,0.0,0.0,0.0,1
225,CASH_OUT,84703.87,84703.87,0.0,773479.2,858183.06,1
225,TRANSFER,1385945.61,1385945.61,0.0,0.0,0.0,1
225,CASH_OUT,1385945.61,1385945.61,0.0,446776.76,1832722.37,1
225,TRANSFER,476321.8,476321.8,0.0,0.0,0.0,1
225,CASH_OUT,476321.8,476321.8,0.0,0.0,476321.8,1
225,TRANSFER,74447.11,74447.11,0.0,0.0,0.0,1
225,CASH_OUT,74447.11,74447.11,0.0,0.0,74447.11,1
226,TRANSFER,82869.09,82869.09,0.0,0.0,0.0,1
226,CASH_OUT,82869.09,82869.09,0.0,104258.05,187127.14,1
226,TRANSFER,9960382.4,9960382.4,0.0,0.0,0.0,1
226,CASH_OUT,9960382.4,9960382.4,0.0,95048.58,10055430.98,1
226,TRANSFER,1231309.64,1231309.64,0.0,0.0,0.0,1
226,CASH_OUT,1231309.64,1231309.64,0.0,27650.97,1258960.61,1
226,TRANSFER,195708.55,195708.55,0.0,0.0,0.0,1
226,CASH_OUT,195708.55,195708.55,0.0,5705050.51,5900759.07,1
226,TRANSFER,5772.0,5772.0,0.0,0.0,0.0,1
226,CASH_OUT,5772.0,5772.0,0.0,252750.28,258522.28,1
226,TRANSFER,29174.8,29174.8,0.0,0.0,0.0,1
226,CASH_OUT,29174.8,29174.8,0.0,4093.57,33268.36,1
227,TRANSFER,114889.61,114889.61,0.0,0.0,0.0,1
227,CASH_OUT,114889.61,114889.61,0.0,668801.8,783691.4,1
227,TRANSFER,176007.37,176007.37,0.0,0.0,0.0,1
227,CASH_OUT,176007.37,176007.37,0.0,0.0,176007.37,1
227,TRANSFER,4075956.58,4075956.58,0.0,0.0,0.0,1
227,CASH_OUT,4075956.58,4075956.58,0.0,79992.36,4155948.94,1
227,TRANSFER,1162155.11,1162155.11,0.0,0.0,0.0,1
227,CASH_OUT,1162155.11,1162155.11,0.0,2402312.87,3564467.98,1
227,TRANSFER,210.92,210.92,0.0,0.0,0.0,1
227,CASH_OUT,210.92,210.92,0.0,3437310.4,3437521.31,1
227,TRANSFER,182666.85,182666.85,0.0,0.0,0.0,1
227,CASH_OUT,182666.85,182666.85,0.0,51743.92,234410.77,1
227,TRANSFER,2815893.17,2815893.17,0.0,0.0,0.0,1
227,CASH_OUT,2815893.17,2815893.17,0.0,104430.53,2920323.7,1
228,TRANSFER,355151.57,355151.57,0.0,0.0,0.0,1
228,CASH_OUT,355151.57,355151.57,0.0,1963631.51,2318783.07,1
228,TRANSFER,120491.56,120491.56,0.0,0.0,0.0,1
228,CASH_OUT,120491.56,120491.56,0.0,0.0,120491.56,1
228,TRANSFER,266836.35,266836.35,0.0,0.0,0.0,1
228,CASH_OUT,266836.35,266836.35,0.0,69105.61,335941.96,1
228,TRANSFER,10000000.0,10497526.17,497526.17,0.0,0.0,1
228,CASH_OUT,10000000.0,10000000.0,0.0,0.0,10000000.0,1
228,TRANSFER,497526.17,497526.17,0.0,0.0,0.0,1
228,CASH_OUT,497526.17,497526.17,0.0,0.0,497526.17,1
228,TRANSFER,1323909.85,1323909.85,0.0,0.0,0.0,1
228,CASH_OUT,1323909.85,1323909.85,0.0,1010731.91,2334641.76,1
228,TRANSFER,2874626.02,2874626.02,0.0,0.0,0.0,1
228,CASH_OUT,2874626.02,2874626.02,0.0,60869.24,2935495.26,1
228,TRANSFER,4526748.52,4526748.52,0.0,0.0,0.0,1
228,CASH_OUT,4526748.52,4526748.52,0.0,416831.26,4943579.77,1
229,TRANSFER,38580.45,38580.45,0.0,0.0,0.0,1
229,CASH_OUT,38580.45,38580.45,0.0,335633.03,374213.48,1
229,TRANSFER,143332.0,143332.0,0.0,0.0,0.0,1
229,CASH_OUT,143332.0,143332.0,0.0,482652.15,716367.34,1
229,TRANSFER,780066.22,780066.22,0.0,0.0,0.0,1
229,CASH_OUT,780066.22,780066.22,0.0,105671.95,885738.18,1
229,TRANSFER,37019.04,37019.04,0.0,0.0,0.0,1
229,CASH_OUT,37019.04,37019.04,0.0,52812.32,89831.35,1
230,TRANSFER,102009.37,102009.37,0.0,0.0,0.0,1
230,CASH_OUT,102009.37,102009.37,0.0,27348.12,129357.48,1
230,TRANSFER,114169.66,114169.66,0.0,0.0,0.0,1
230,CASH_OUT,114169.66,114169.66,0.0,80478.74,194648.4,1
230,TRANSFER,48078.85,48078.85,0.0,0.0,0.0,1
230,CASH_OUT,48078.85,48078.85,0.0,288760.9,336839.74,1
230,CASH_OUT,40611.22,0.0,0.0,0.0,40611.22,1
230,TRANSFER,10000000.0,13774746.08,3774746.08,0.0,0.0,1
230,CASH_OUT,10000000.0,10000000.0,0.0,0.0,10000000.0,1
230,TRANSFER,3774746.08,3774746.08,0.0,0.0,0.0,1
230,CASH_OUT,3774746.08,3774746.08,0.0,55231.27,3829977.34,1
230,TRANSFER,1112204.51,1112204.51,0.0,0.0,0.0,1
230,CASH_OUT,1112204.51,1112204.51,0.0,0.0,1112204.51,1
230,TRANSFER,2326251.51,2326251.51,0.0,0.0,0.0,1
230,CASH_OUT,2326251.51,2326251.51,0.0,37662.1,2363913.61,1
230,TRANSFER,1827209.07,1827209.07,0.0,0.0,0.0,1
230,CASH_OUT,1827209.07,1827209.07,0.0,944687.45,2771896.52,1
231,TRANSFER,105080.35,105080.35,0.0,0.0,0.0,1
231,CASH_OUT,105080.35,105080.35,0.0,1949100.08,2054180.43,1
231,TRANSFER,13962.0,13962.0,0.0,0.0,0.0,1
231,CASH_OUT,13962.0,13962.0,0.0,0.0,13962.0,1
231,TRANSFER,1638865.05,1638865.05,0.0,0.0,0.0,1
231,CASH_OUT,1638865.05,1638865.05,0.0,0.0,1638865.05,1
231,TRANSFER,273821.76,273821.76,0.0,0.0,0.0,1
231,CASH_OUT,273821.76,273821.76,0.0,0.0,273821.76,1
231,TRANSFER,317787.12,317787.12,0.0,0.0,372227.52,1
231,CASH_OUT,317787.12,317787.12,0.0,11292122.38,11609909.5,1
231,TRANSFER,261331.82,261331.82,0.0,0.0,0.0,1
231,CASH_OUT,261331.82,261331.82,0.0,32063.09,293394.92,1
231,CASH_OUT,94372.61,0.0,0.0,471783.48,566156.08,1
231,TRANSFER,400758.85,400758.85,0.0,0.0,0.0,1
231,CASH_OUT,400758.85,400758.85,0.0,2210854.46,4090444.07,1
231,TRANSFER,6029387.26,6029387.26,0.0,0.0,0.0,1
231,CASH_OUT,6029387.26,6029387.26,0.0,662435.69,6691822.95,1
232,TRANSFER,33302.96,33302.96,0.0,0.0,0.0,1
232,CASH_OUT,33302.96,33302.96,0.0,0.0,33302.96,1
232,TRANSFER,1454888.86,1454888.86,0.0,0.0,0.0,1
232,CASH_OUT,1454888.86,1454888.86,0.0,278158.89,1733047.75,1
232,TRANSFER,2898.09,2898.09,0.0,0.0,0.0,1
232,CASH_OUT,2898.09,2898.09,0.0,741450.85,744348.94,1
232,TRANSFER,570135.07,570135.07,0.0,0.0,0.0,1
232,CASH_OUT,570135.07,570135.07,0.0,3047426.94,3617562.01,1
232,TRANSFER,3017156.01,3017156.01,0.0,0.0,0.0,1
232,CASH_OUT,3017156.01,3017156.01,0.0,81318.2,3098474.2,1
233,TRANSFER,157353.39,157353.39,0.0,0.0,0.0,1
233,CASH_OUT,157353.39,157353.39,0.0,5073663.48,5231016.86,1
233,TRANSFER,37357.32,37357.32,0.0,0.0,0.0,1
233,CASH_OUT,37357.32,37357.32,0.0,0.0,37357.32,1
233,TRANSFER,597411.76,597411.76,0.0,0.0,0.0,1
233,CASH_OUT,597411.76,597411.76,0.0,2035697.45,2633109.21,1
233,TRANSFER,48156.69,48156.69,0.0,0.0,0.0,1
233,CASH_OUT,48156.69,48156.69,0.0,132064.21,180220.9,1
233,TRANSFER,122090.79,122090.79,0.0,0.0,0.0,1
233,CASH_OUT,122090.79,122090.79,0.0,0.0,122090.79,1
233,TRANSFER,592443.66,592443.66,0.0,0.0,0.0,1
233,CASH_OUT,592443.66,592443.66,0.0,69752.66,662196.32,1
234,TRANSFER,80336.26,80336.26,0.0,0.0,0.0,1
234,CASH_OUT,80336.26,80336.26,0.0,7378477.13,7458813.39,1
234,TRANSFER,225923.37,225923.37,0.0,0.0,0.0,1
234,CASH_OUT,225923.37,225923.37,0.0,3140128.43,3366051.8,1
234,TRANSFER,120385.1,120385.1,0.0,0.0,0.0,1
234,CASH_OUT,120385.1,120385.1,0.0,0.0,120385.1,1
234,TRANSFER,210691.92,210691.92,0.0,0.0,0.0,1
234,CASH_OUT,210691.92,210691.92,0.0,93393.33,304085.25,1
234,TRANSFER,470922.15,470922.15,0.0,0.0,0.0,1
234,CASH_OUT,470922.15,470922.15,0.0,0.0,470922.15,1
234,TRANSFER,450489.27,450489.27,0.0,0.0,0.0,1
234,CASH_OUT,450489.27,450489.27,0.0,122047.64,572536.91,1
234,TRANSFER,264949.69,264949.69,0.0,0.0,0.0,1
234,CASH_OUT,264949.69,264949.69,0.0,0.0,264949.69,1
235,TRANSFER,638487.85,638487.85,0.0,0.0,0.0,1
235,CASH_OUT,638487.85,638487.85,0.0,0.0,638487.85,1
235,TRANSFER,2684260.67,2684260.67,0.0,0.0,0.0,1
235,CASH_OUT,2684260.67,2684260.67,0.0,1670682.51,4354943.18,1
235,TRANSFER,4814.69,4814.69,0.0,0.0,0.0,1
235,CASH_OUT,4814.69,4814.69,0.0,0.0,4814.69,1
235,TRANSFER,309958.79,309958.79,0.0,0.0,0.0,1
235,CASH_OUT,309958.79,309958.79,0.0,0.0,247510.12,1
235,TRANSFER,1369544.19,1369544.19,0.0,0.0,0.0,1
235,CASH_OUT,1369544.19,1369544.19,0.0,571360.19,1940904.38,1
236,TRANSFER,67050.5,67050.5,0.0,0.0,0.0,1
236,CASH_OUT,67050.5,67050.5,0.0,0.0,67050.5,1
236,TRANSFER,968651.23,968651.23,0.0,0.0,0.0,1
236,CASH_OUT,968651.23,968651.23,0.0,0.0,719852.88,1
236,TRANSFER,1418198.25,1418198.25,0.0,0.0,0.0,1
236,CASH_OUT,1418198.25,1418198.25,0.0,1488632.5,2906830.75,1
236,TRANSFER,75708.87,75708.87,0.0,0.0,0.0,1
236,CASH_OUT,75708.87,75708.87,0.0,4816.38,80525.25,1
236,TRANSFER,4121986.59,4121986.59,0.0,0.0,0.0,1
236,CASH_OUT,4121986.59,4121986.59,0.0,0.0,4121986.59,1
237,TRANSFER,106681.18,106681.18,0.0,0.0,0.0,1
237,CASH_OUT,106681.18,106681.18,0.0,0.0,106681.18,1
237,TRANSFER,1503034.86,1503034.86,0.0,0.0,0.0,1
237,CASH_OUT,1503034.86,1503034.86,0.0,18125.1,1521159.97,1
237,TRANSFER,321241.84,321241.84,0.0,0.0,0.0,1
237,CASH_OUT,321241.84,321241.84,0.0,0.0,321241.84,1
237,TRANSFER,10000000.0,23924102.18,13924102.18,0.0,0.0,1
237,CASH_OUT,10000000.0,10000000.0,0.0,1188309.53,11188309.53,1
237,TRANSFER,10000000.0,13924102.18,3924102.18,0.0,0.0,1
237,CASH_OUT,10000000.0,10000000.0,0.0,13009399.24,23009399.24,1
237,TRANSFER,3924102.18,3924102.18,0.0,0.0,0.0,1
237,CASH_OUT,3924102.18,3924102.18,0.0,0.0,3924102.18,1
238,TRANSFER,65091.34,65091.34,0.0,0.0,0.0,1
238,CASH_OUT,65091.34,65091.34,0.0,0.0,65091.34,1
238,TRANSFER,237567.35,237567.35,0.0,0.0,0.0,1
238,CASH_OUT,237567.35,237567.35,0.0,388830.36,626397.72,1
238,TRANSFER,10000000.0,15274773.52,5274773.52,0.0,0.0,1
238,CASH_OUT,10000000.0,10000000.0,0.0,261802.02,10261802.02,1
238,TRANSFER,5274773.52,5274773.52,0.0,0.0,0.0,1
238,CASH_OUT,5274773.52,5274773.52,0.0,346223.18,5620996.7,1
238,TRANSFER,240899.12,240899.12,0.0,0.0,0.0,1
238,CASH_OUT,240899.12,240899.12,0.0,85009.83,325908.95,1
238,TRANSFER,134313.22,134313.22,0.0,0.0,0.0,1
238,CASH_OUT,134313.22,134313.22,0.0,0.0,134313.22,1
238,TRANSFER,1530.84,1530.84,0.0,0.0,0.0,1
238,CASH_OUT,1530.84,1530.84,0.0,1049107.41,1050638.25,1
239,TRANSFER,487572.45,487572.45,0.0,0.0,0.0,1
239,CASH_OUT,487572.45,487572.45,0.0,22069.46,509641.91,1
239,TRANSFER,63944.13,63944.13,0.0,0.0,0.0,1
239,CASH_OUT,63944.13,63944.13,0.0,3034987.39,3098931.52,1
239,TRANSFER,71867.47,71867.47,0.0,0.0,0.0,1
239,CASH_OUT,71867.47,71867.47,0.0,71658.84,143526.32,1
239,TRANSFER,425221.11,425221.11,0.0,0.0,0.0,1
239,CASH_OUT,425221.11,425221.11,0.0,1107020.73,1532241.85,1
239,TRANSFER,495991.64,495991.64,0.0,0.0,0.0,1
239,CASH_OUT,495991.64,495991.64,0.0,0.0,495991.64,1
240,TRANSFER,723782.37,723782.37,0.0,0.0,0.0,1
240,CASH_OUT,723782.37,723782.37,0.0,0.0,723782.37,1
240,TRANSFER,2058961.66,2058961.66,0.0,0.0,0.0,1
240,CASH_OUT,2058961.66,2058961.66,0.0,16244.5,2075206.16,1
240,TRANSFER,1782737.6,1782737.6,0.0,0.0,0.0,1
240,CASH_OUT,1782737.6,1782737.6,0.0,7355794.78,9138532.38,1
240,TRANSFER,103949.5,103949.5,0.0,0.0,0.0,1
240,CASH_OUT,103949.5,103949.5,0.0,0.0,103949.5,1
240,TRANSFER,74076.48,74076.48,0.0,0.0,0.0,1
240,CASH_OUT,74076.48,74076.48,0.0,526175.63,600252.1,1
240,TRANSFER,806850.06,806850.06,0.0,0.0,0.0,1
240,CASH_OUT,806850.06,806850.06,0.0,2045274.33,2852124.39,1
240,TRANSFER,248962.83,248962.83,0.0,0.0,0.0,1
240,CASH_OUT,248962.83,248962.83,0.0,0.0,248962.83,1
241,TRANSFER,1061482.24,1061482.24,0.0,0.0,0.0,1
241,CASH_OUT,1061482.24,1061482.24,0.0,122332.23,1183814.46,1
241,TRANSFER,128718.59,128718.59,0.0,0.0,0.0,1
241,CASH_OUT,128718.59,128718.59,0.0,3511282.2,3640000.79,1
241,TRANSFER,1282731.68,1282731.68,0.0,0.0,0.0,1
241,CASH_OUT,1282731.68,1282731.68,0.0,0.0,1282731.68,1
241,TRANSFER,470956.59,470956.59,0.0,0.0,0.0,1
241,CASH_OUT,470956.59,470956.59,0.0,0.0,470956.59,1
241,TRANSFER,657417.64,657417.64,0.0,0.0,0.0,1
241,CASH_OUT,657417.64,657417.64,0.0,0.0,657417.64,1
241,TRANSFER,989966.55,989966.55,0.0,0.0,0.0,1
241,CASH_OUT,989966.55,989966.55,0.0,0.0,989966.55,1
241,TRANSFER,325470.07,325470.07,0.0,0.0,0.0,1
241,CASH_OUT,325470.07,325470.07,0.0,19771.15,345241.22,1
241,TRANSFER,110344.11,110344.11,0.0,0.0,0.0,1
241,CASH_OUT,110344.11,110344.11,0.0,127320.42,237664.52,1
241,TRANSFER,57734.59,57734.59,0.0,0.0,0.0,1
241,CASH_OUT,57734.59,57734.59,0.0,0.0,57734.59,1
242,TRANSFER,428174.7,428174.7,0.0,0.0,0.0,1
242,CASH_OUT,428174.7,428174.7,0.0,63746.81,491921.52,1
242,TRANSFER,3210027.48,3210027.48,0.0,0.0,0.0,1
242,CASH_OUT,3210027.48,3210027.48,0.0,0.0,3210027.48,1
242,TRANSFER,3139423.35,3139423.35,0.0,0.0,0.0,1
242,CASH_OUT,3139423.35,3139423.35,0.0,2593641.94,5733065.29,1
242,TRANSFER,509985.31,509985.31,0.0,0.0,0.0,1
242,CASH_OUT,509985.31,509985.31,0.0,0.0,509985.31,1
243,TRANSFER,1290193.08,1290193.08,0.0,0.0,0.0,1
